timestamp_iso,timestamp_monotonic,key,label
2026-06-17T15:56:30.148122+00:00,23028.125881,mark,generic mark
2026-06-17T15:57:00.292254+00:00,23058.270007,start,starter button
2026-06-17T16:00:00.251410+00:00,23238.229190,kill,kill switch
