timestamp_iso,timestamp_monotonic,key,label
2026-06-19T12:29:45.913214+00:00,4351.506104,mark,generic mark
2026-06-19T12:30:11.683448+00:00,4377.276267,c,
2026-06-19T12:30:25.961689+00:00,4391.554497,c,
2026-06-19T12:30:37.636248+00:00,4403.229054,c,
2026-06-19T12:30:50.202724+00:00,4415.795518,c,
2026-06-19T12:31:01.593500+00:00,4427.186275,c,
