timestamp_iso,timestamp_monotonic,key,label
2026-06-19T11:49:48.432869+00:00,1954.032216,mark,generic mark
2026-06-19T11:50:17.381393+00:00,1982.980744,kill,kill switch
2026-06-19T11:50:22.715868+00:00,1988.315227,kill,kill switch
2026-06-19T11:50:28.614320+00:00,1994.213677,kill,kill switch
2026-06-19T11:50:33.074291+00:00,1998.673655,kill,kill switch
2026-06-19T11:50:39.641589+00:00,2005.240965,kill,kill switch
2026-06-19T11:50:44.817187+00:00,2010.416564,kill,kill switch
